	city	city_ascii
391	Juan Aldama	Juan Aldama
392	Ezequiel Montes	Ezequiel Montes
393	Balancán	Balancan
394	Miahuatlán	Miahuatlan
395	Calkiní	Calkini
396	Tempoal de Sánchez	Tempoal de Sanchez
397	San Nicolás de los Ranchos	San Nicolas de los Ranchos
398	Vicente Guerrero	Vicente Guerrero
399	Santa Cruz Amilpas	Santa Cruz Amilpas
400	San Miguel Xoxtla	San Miguel Xoxtla
401	Aldama	Aldama
402	Mexicaltzingo	Mexicaltzingo
403	Ángel R. Cabada	Angel R. Cabada
404	Ascensión	Ascension
405	Sonoita	Sonoita
406	Anenecuilco	Anenecuilco
407	Santa María Jalapa del Marqués	Santa Maria Jalapa del Marques
408	El Fuerte	El Fuerte
409	Isla Mujeres	Isla Mujeres
410	La Magdalena Chichicaspa	La Magdalena Chichicaspa
411	Santa María Huazolotitlán	Santa Maria Huazolotitlan
412	Cuencamé de Ceniceros	Cuencame de Ceniceros
413	San Isidro Buen Suceso	San Isidro Buen Suceso
414	Saucillo	Saucillo
415	Dzitbalché	Dzitbalche
416	Chiautla de Tapia	Chiautla de Tapia
417	San Pedro Jicayán	San Pedro Jicayan
418	Jaltenango	Jaltenango
419	Tierra Colorada	Tierra Colorada
420	Villa Unión	Villa Union
421	Rayón	Rayon
422	Bacalar	Bacalar
423	Muna	Muna
424	San Pedro Ixcatlán	San Pedro Ixcatlan
425	Coalcomán de Vázquez Pallares	Coalcoman de Vazquez Pallares
426	Nuevo Progreso	Nuevo Progreso
427	Coacoatzintla	Coacoatzintla
428	Chichihualco	Chichihualco
429	Altamirano	Altamirano
430	Lerma	Lerma
431	Canatlán	Canatlan
432	San Patricio	San Patricio
433	Las Veredas	Las Veredas
434	González	Gonzalez
435	San Luis de La Loma	San Luis de La Loma
436	Akil	Akil
437	Nuevo Ideal	Nuevo Ideal
438	Platón Sánchez	Platon Sanchez
439	Tlacotalpan	Tlacotalpan
440	San Juanito	San Juanito
441	Tixkokob	Tixkokob
442	Santa Ana	Santa Ana
443	Acanceh	Acanceh
444	Tetela del Volcán	Tetela del Volcan
445	Pajacuarán	Pajacuaran
446	La Huacana	La Huacana
447	San Ignacio Cohuirimpo	San Ignacio Cohuirimpo
448	Cuatro Ciénegas de Carranza	Cuatro Cienegas de Carranza
449	Tacotalpa	Tacotalpa
450	Candelaria	Candelaria
451	Tlahualilo de Zaragoza	Tlahualilo de Zaragoza
452	Ahuacatlán	Ahuacatlan
453	Ciudad Tula	Ciudad Tula
454	Cuapiaxtla de Madero	Cuapiaxtla de Madero
455	Tlalixtac de Cabrera	Tlalixtac de Cabrera
456	Ayapango	Ayapango
457	Xicoténcatl	Xicotencatl
458	Choix	Choix
459	Tzucacab	Tzucacab
460	Anáhuac	Anahuac
461	San Gregorio Atzompa	San Gregorio Atzompa
462	Tekit	Tekit
463	Amatlán de los Reyes	Amatlan de los Reyes
464	San José el Viejo	San Jose el Viejo
465	Coahuitlán	Coahuitlan
466	Higuera de Zaragoza	Higuera de Zaragoza
467	Rafael Lucio	Rafael Lucio
468	La Junta	La Junta
469	Cuauhtémoc	Cuauhtemoc
470	Halachó	Halacho
471	Concordia	Concordia
472	Zacapoaxtla	Zacapoaxtla
473	San Juan Ixcaquixtla	San Juan Ixcaquixtla
474	Tataltepec de Valdés	Tataltepec de Valdes
475	Tepeojuma	Tepeojuma
476	Cocorit	Cocorit
477	Ahumada	Ahumada
478	El Higo	El Higo
479	Guadalupe Yancuictlalpan	Guadalupe Yancuictlalpan
480	Kantunilkín	Kantunilkin
481	Ayotoxco de Guerrero	Ayotoxco de Guerrero
482	Buctzotz	Buctzotz
483	San Francisco del Mar	San Francisco del Mar
484	Bahía Kino	Bahia Kino
485	Altar	Altar
486	Tamazulapam Villa del Progreso	Tamazulapam Villa del Progreso
487	Celestún	Celestun
488	Huiloapan	Huiloapan
489	Hopelchén	Hopelchen
490	Ojo Caliente	Ojo Caliente
491	Temascal	Temascal
492	San Pedro Amuzgos	San Pedro Amuzgos
493	Temozon	Temozon
494	Leona Vicario	Leona Vicario
495	Bécal	Becal
496	Xochitlan Todos Santos	Xochitlan Todos Santos
497	San Antonino Castillo Velasco	San Antonino Castillo Velasco
498	Puerto San Carlos	Puerto San Carlos
499	Tayoltita	Tayoltita
500	Teabo	Teabo
501	Piste	Piste
502	Algodones	Algodones
503	Guadalupe y Calvo	Guadalupe y Calvo
504	Calderitas	Calderitas
505	Panindícuaro	Panindicuaro
506	Panabá	Panaba
507	Palo Alto	Palo Alto
508	Soledad Etla	Soledad Etla
509	Angostura	Angostura
510	Nombre de Dios	Nombre de Dios
511	Esperanza	Esperanza
512	Frontera Corozal	Frontera Corozal
513	X-Cán	X-Can
514	Chicxulub Puerto	Chicxulub Puerto
515	Ciudad Guzmán	Ciudad Guzman
516	Tecax	Tecax
517	Taxco de Alarcón	Taxco de Alarcon
518	San José del Cabo	San Jose del Cabo
519	Santa Cruz Xoxocotlán	Santa Cruz Xoxocotlan
520	Teziutlan	Teziutlan
521	Playas de Rosarito	Playas de Rosarito
522	Paraíso	Paraiso
523	Santa Rosa Jauregui	Santa Rosa Jauregui
524	Guasavito	Guasavito
